text,label
"We spent a tremendous amount of time on our seller business over the years and trying to improve both the experience for sellers, as well as customers. [SEP] And we've done a lot of interesting things to help sellers and that’s why you see the results that we're seeing today 44% of our units today, as of this quarter, our third party units, that’s up about 400 basis points from last year. [SEP] We spent a tremendous amount of time on our seller business over the years and trying to improve both the experience for sellers, as well as customers. [SEP] And we've done a lot of interesting things to help sellers and that’s why you see the results that we're seeing today 44% of our units today, as of this quarter, our third party units, that’s up about 400 basis points from last year.",0
"We spent a tremendous amount of time on our seller business over the years and trying to improve both the experience for sellers, as well as customers. [SEP] And so the benefit for sellers is they get to take advantage of our multi newer fulfillment network globally, we have a 109 fulfillment centers globally, as well as our customers get to take advantage of that as prime numbers where we offer in those geography. [SEP] We spent a tremendous amount of time on our seller business over the years and trying to improve both the experience for sellers, as well as customers. [SEP] And so the benefit for sellers is they get to take advantage of our multi newer fulfillment network globally, we have a 109 fulfillment centers globally, as well as our customers get to take advantage of that as prime numbers where we offer in those geography.",0
"So your question about the AWS margins, that business as they continued to learn and as we continue to invent and get better at designing and operating the infrastructure and assets, we have been able to drive costs out of that business. [SEP] So that's one of the primary drivers of the improvements that you see in margin year-over-year.",1
"So your question about the AWS margins, that business as they continued to learn and as we continue to invent and get better at designing and operating the infrastructure and assets, we have been able to drive costs out of that business. [SEP] There's also an FX tailwind in there as well, which I think was about $60 million this quarter, which would contribute on a year-over-year basis, which really arises because we're largely priced in dollars, but have assets with local currency costs throughout the world.",1
So I'd expect we would continue to make changes and evolve. [SEP] But we continue to make changes to improve and to optimize around driving meaningful social interactions as Mark talked about. [SEP] So I'd expect we would continue to make changes and evolve. [SEP] But we continue to make changes to improve and to optimize around driving meaningful social interactions as Mark talked about.,0
So I'd expect we would continue to make changes and evolve. [SEP] That's going to be an ongoing journey throughout the year.,1
So I'd expect we would continue to make changes and evolve. [SEP] So there's no – I don't think we ever are going to declare that we are done making changes. [SEP] So I'd expect we would continue to make changes and evolve. [SEP] So there's no – I don't think we ever are going to declare that we are done making changes.,0
"On the search opportunity, there's a growing number of searches on Facebook, but we're still a ways off from monetization. [SEP] It's worth noting though that because of our ads targeting our ability to reach people multiple times.",1
"We do believe that some of our ad success is taking people from demand generation through demand fulfillment. [SEP] So we have multiple clients who will show an ad, a video ad to everyone in the U.S. for example or to a big cohort of people and then they'll follow up with an ad that target on either Instagram or Facebook to people who engage with that first that then they can follow up with the next team and we are seeing as businesses are increasingly measuring your ad spend in terms of their real ROI for sales that even within our own platforms.",1
"This is certainly something that I'm really excited about long term. [SEP] Not only does it have the possibility of being the next major computing platform, AR and VR together, but I think it has the possibility of being much more social and intuitive and natural than some of the devices that we have today, whether they're computers or phones.",1
"So there's a lot of foundational work that needs to get done there. [SEP] When you think about AR glasses, the technology and science to build an experience that would be both comfortable to wear and something that people would actually want to wear out in public, that doesn't exist yet. [SEP] So there's a lot of foundational work that needs to get done there. [SEP] When you think about AR glasses, the technology and science to build an experience that would be both comfortable to wear and something that people would actually want to wear out in public, that doesn't exist yet.",0
That's partially why I'm excited about doing the VR work [SEP] because it doesn't have that constraint.,1
That's partially why I'm excited about doing the VR work [SEP] You're not wearing VR out in public.,1
"So I think that that's a thing that we take seriously, whether it's connectivity and making sure that people actually all around the world get to enjoy and benefit from the opportunities that the Internet has or the improvements that come from AI, or eventually upgrading the computing platforms that we all get to use. [SEP] But when you're running an operation and serving people at this scale, I think you have a responsibility to invest in all these things that are downstream that could help shape and improve people's lives, because I don't think that there are that many other folks in the world who will.",1
"So the work that we started talking about at F8 that we are releasing slowly over the course of the year is certainly one of the precursors for building out that ecosystem that I'm excited about. [SEP] But also recently, one of the things that we've seen is that there are a lot of AR experiences on mobile.",1
"I would say Mark the main thing that this offering enables is the flexibility with which customers can adopt hybrid computing. [SEP] And as I've always said that there is -- hybrid computing is important for workloads that are more in the characteristic -- can be characterized as lift, shift and modernize, so that's one motion.",1
I would say Mark the main thing that this offering enables is the flexibility with which customers can adopt hybrid computing. [SEP] And then there is a new load hybrid as well which is people are building in fact they're doing AI training job in the cloud but want to deploy the model close to the edge.,1
"So on the second one, I would say we’re certainly very diligent on trying to catch counterfeit products. [SEP] We put a lot of effort into that, we put a lot of human effort, we put a lot of machine learning and algorithmic effort into that as well. [SEP] So on the second one, I would say we’re certainly very diligent on trying to catch counterfeit products. [SEP] We put a lot of effort into that, we put a lot of human effort, we put a lot of machine learning and algorithmic effort into that as well.",0
"Right so establishing, we have to rewrite the networks on Messenger and on Instagram to be more client and server oriented to be end-to-end encrypted. [SEP] We want to make it so that the infrastructure that these services are built on is the most secure and most reliable and fastest and most widely available of any of the major messaging platforms out there, we think that that’s the foundation to build a successful private platform on. [SEP] Right so establishing, we have to rewrite the networks on Messenger and on Instagram to be more client and server oriented to be end-to-end encrypted. [SEP] We want to make it so that the infrastructure that these services are built on is the most secure and most reliable and fastest and most widely available of any of the major messaging platforms out there, we think that that’s the foundation to build a successful private platform on.",0
"On Messenger, there are two basic things that we're doing. [SEP] One is we're starting to put some ads into the product just to see the basic parameters around how that performs, how people like the ads or don't, how they work for businesses, and just try to get an understanding of that.",1
So we're currently working on making it so that that is the highest ROI thing. [SEP] The biggest strategic thing that we really need to do in messaging right now is make it so that people organically interact with businesses and that that is a good interaction both for people and for the businesses.,1
"So we're currently working on making it so that that is the highest ROI thing. [SEP] If you're a business and you have a higher ROI for interacting with a person in your messaging thread than you do on the mobile web or trying to get them to install an app, then that creates this positive feedback loop, where you're going to point your ads towards the Messenger thread.",1
So we're currently working on making it so that that is the highest ROI thing. [SEP] You're going to invest more of your engineering resources in building out the content and experience on the Messenger thread.,1
"I think we're making progress there. [SEP] It's not that we're going to crack every market at once, but in sum I think we're definitely getting there.",1
"As far as Q2 is concerned, we were very encouraged by the revenue and unit growth acceleration, particularly in North America. [SEP] And gross margin expanded 130 basis points.",1
"So as you point out, the year-over-year difference is primarily driven by investments, what we were within the guidance range and we continue to invest in, as I said, fulfillment capacity and logistics services, digital video, our Echo and Alexa, Echo devices and Alexa platform India, the buildup at the AWS infrastructure, all the things I mentioned not to mention Prime Now and Amazon Fresh and Prime benefits. [SEP] You'll see it's 42%, and in the past, I'd say most of that is driven by operations hiring.",1
"So as you point out, the year-over-year difference is primarily driven by investments, what we were within the guidance range and we continue to invest in, as I said, fulfillment capacity and logistics services, digital video, our Echo and Alexa, Echo devices and Alexa platform India, the buildup at the AWS infrastructure, all the things I mentioned not to mention Prime Now and Amazon Fresh and Prime benefits. [SEP] We did see a big jump in head count in year-over-year.",1
"So as you point out, the year-over-year difference is primarily driven by investments, what we were within the guidance range and we continue to invest in, as I said, fulfillment capacity and logistics services, digital video, our Echo and Alexa, Echo devices and Alexa platform India, the buildup at the AWS infrastructure, all the things I mentioned not to mention Prime Now and Amazon Fresh and Prime benefits. [SEP] I've even said that headquarters or office hiring many times in the past was below the level of revenue growth.",1
"So as you point out, the year-over-year difference is primarily driven by investments, what we were within the guidance range and we continue to invest in, as I said, fulfillment capacity and logistics services, digital video, our Echo and Alexa, Echo devices and Alexa platform India, the buildup at the AWS infrastructure, all the things I mentioned not to mention Prime Now and Amazon Fresh and Prime benefits. [SEP] Right now, what we're seeing is an accelerated growth rate in software engineers and also sales teams to support primarily AWS and advertising. [SEP] So as you point out, the year-over-year difference is primarily driven by investments, what we were within the guidance range and we continue to invest in, as I said, fulfillment capacity and logistics services, digital video, our Echo and Alexa, Echo devices and Alexa platform India, the buildup at the AWS infrastructure, all the things I mentioned not to mention Prime Now and Amazon Fresh and Prime benefits. [SEP] Right now, what we're seeing is an accelerated growth rate in software engineers and also sales teams to support primarily AWS and advertising.",0
"We've been working and continue to work very hard on capital productivity. [SEP] Those totaled $9.5 billion in the trailing 12 months, and it was up 7% from the 12-month period ending this quarter last year.",1
"We've been working and continue to work very hard on capital productivity. [SEP] So we have stepped up investment, although it did not go up as much year-over-year this quarter, we are still spending almost $10 billion on what essentially is fulfillment capacity in support of really strong growth, unit growth and FBA, and global expansion and then also on AWS, additional capacity for existing customers as they grow their business and also new regions.",1
"and so it's is an area that we're focused on. [SEP] In terms of owning content and creating content, we have started with focusing on some original content, as you point out.",1
and so it's is an area that we're focused on. [SEP] And I think it's a great opportunity for us both from a creation point of view and an ownership point of view.,1
"And so when we look at all these things in its totality, we think that for the total company of course, we believe that revenue's going to grow. [SEP] You're right, we've got an extra few days.",1
"And so when we look at all these things in its totality, we think that for the total company of course, we believe that revenue's going to grow. [SEP] You know very well the launch timing is different.",1
"And so when we look at all these things in its totality, we think that for the total company of course, we believe that revenue's going to grow. [SEP] You know that we increased iPhone channel inventory by 3.3 million units a year ago.",1
"And so when we look at all these things in its totality, we think that for the total company of course, we believe that revenue's going to grow. [SEP] I mentioned two issues that affect us, the one-timer from a year ago that you obviously need to exclude from the compare and the FX that is the reality of our business right now.",1
"And so when you talk about other competitors, it's not particularly relevant to us right now [SEP] because we are selling everything that we can produce.",1
"And so when you talk about other competitors, it's not particularly relevant to us right now [SEP] But maybe the most important element of this is the fact that we are supply constrained on 7 and 7 Plus.",1
"One of the things, Heather, that's happening is there is growth in Azure across each of the layers. [SEP] Sometimes, when you have new workloads and new customers onboard, they start with in some sense the IaaS and the data more at Blob storage, but then scale to higher layer services like our Cosmos DB or even some of our compute higher-level services like in AI.",1
"So that I think will continue, [SEP] because we're still in the early innings of the cloud transition. [SEP] So that I think will continue, [SEP] because we're still in the early innings of the cloud transition.",0
"So that I think will continue, [SEP] We're investing aggressively, whether it's on the field side or on the CapEx side to attract more customers and more workloads per customer.",1
"So that I think will continue, [SEP] So they will have that same profile, which is lower-margin services first, higher-margin services over time.",1
"So that I think will continue, [SEP] That's just inside of Azure.",1
"If you think about the portion of our commercial cloud gross margins that come from depreciation, it's best to think of it as roughly half. [SEP] And actually it's been going up as we began to get scale through these services over time actually.",1
"If you think about the portion of our commercial cloud gross margins that come from depreciation, it's best to think of it as roughly half. [SEP] Some of the fixed costs, frankly, even in COGS, tend to come down as a percentage over time. [SEP] If you think about the portion of our commercial cloud gross margins that come from depreciation, it's best to think of it as roughly half. [SEP] Some of the fixed costs, frankly, even in COGS, tend to come down as a percentage over time.",0
"Now, if you think about some of the dynamics that we've been going through in the intelligent cloud segment, in particular the way I tend to think about that, as you've seen, we're now 20% growth this quarter in that server and product services KPI, 17% on a constant currency basis, and are sort of confident that you should continue to see that, as I said, into Q4 and then into FY 2019 as well. [SEP] I tend to think about that as we'll have significant revenue growth in that segment.",1
"Now, if you think about some of the dynamics that we've been going through in the intelligent cloud segment, in particular the way I tend to think about that, as you've seen, we're now 20% growth this quarter in that server and product services KPI, 17% on a constant currency basis, and are sort of confident that you should continue to see that, as I said, into Q4 and then into FY 2019 as well. [SEP] We'll have significant gross margin dollar growth in that segment, and you'll actually continue to see operating margin dollar growth that's significant in that segment even as we reinvest into it, given the top line signal. [SEP] Now, if you think about some of the dynamics that we've been going through in the intelligent cloud segment, in particular the way I tend to think about that, as you've seen, we're now 20% growth this quarter in that server and product services KPI, 17% on a constant currency basis, and are sort of confident that you should continue to see that, as I said, into Q4 and then into FY 2019 as well. [SEP] We'll have significant gross margin dollar growth in that segment, and you'll actually continue to see operating margin dollar growth that's significant in that segment even as we reinvest into it, given the top line signal.",0
"Now, if you think about some of the dynamics that we've been going through in the intelligent cloud segment, in particular the way I tend to think about that, as you've seen, we're now 20% growth this quarter in that server and product services KPI, 17% on a constant currency basis, and are sort of confident that you should continue to see that, as I said, into Q4 and then into FY 2019 as well. [SEP] If you think about gross margins in particular, what you'll see is Azure continuing to be a growing percentage of the total revenue growth.",1
"Overall I would say there’s a secular movement that’s happening in particular with Office 365, quite frankly, it’s happening across the entire product portfolio of Microsoft which is more to what I would described as annuity relationship as well as subscription relationships. [SEP] Because those of a long-term contracts relationships we want to have with our customers be it consumer, be it small business or large customers.",1
"Overall I would say there’s a secular movement that’s happening in particular with Office 365, quite frankly, it’s happening across the entire product portfolio of Microsoft which is more to what I would described as annuity relationship as well as subscription relationships. [SEP] Whereas now with the cloud for the first time we now can serve both individuals as well as small businesses with the same kind of sophistication that in the past was exclusively available for the large enterprises. [SEP] Overall I would say there’s a secular movement that’s happening in particular with Office 365, quite frankly, it’s happening across the entire product portfolio of Microsoft which is more to what I would described as annuity relationship as well as subscription relationships. [SEP] Whereas now with the cloud for the first time we now can serve both individuals as well as small businesses with the same kind of sophistication that in the past was exclusively available for the large enterprises.",0
"Overall I would say there’s a secular movement that’s happening in particular with Office 365, quite frankly, it’s happening across the entire product portfolio of Microsoft which is more to what I would described as annuity relationship as well as subscription relationships. [SEP] That’s what you see when we see our subscription growth in consumer, we see subscription growth in small business these are folks who never bought a server from us.",1
"Overall I would say there’s a secular movement that’s happening in particular with Office 365, quite frankly, it’s happening across the entire product portfolio of Microsoft which is more to what I would described as annuity relationship as well as subscription relationships. [SEP] And it’s new penetration, so it’s not even a one-for-one replacement, even for the enterprise customer there consumption is going up.",1
"Overall I would say there’s a secular movement that’s happening in particular with Office 365, quite frankly, it’s happening across the entire product portfolio of Microsoft which is more to what I would described as annuity relationship as well as subscription relationships. [SEP] They may have consumed one or two workloads but now they can have the opportunity to consume the entirety of the portfolio and not just that. [SEP] Overall I would say there’s a secular movement that’s happening in particular with Office 365, quite frankly, it’s happening across the entire product portfolio of Microsoft which is more to what I would described as annuity relationship as well as subscription relationships. [SEP] They may have consumed one or two workloads but now they can have the opportunity to consume the entirety of the portfolio and not just that.",0
"I do think we’ve made a lot of progress. [SEP] But I think in consumer, it’s maybe the easiest one to talk about, is that we talked about license growth of 10%, when you correct for Japan. [SEP] I do think we’ve made a lot of progress. [SEP] But I think in consumer, it’s maybe the easiest one to talk about, is that we talked about license growth of 10%, when you correct for Japan.",0
"I do think we’ve made a lot of progress. [SEP] Our ability to quickly, I think, move our customer base through stronger execution, both direct through retail and having our channel execute well and partner with us on this transition. [SEP] I do think we’ve made a lot of progress. [SEP] Our ability to quickly, I think, move our customer base through stronger execution, both direct through retail and having our channel execute well and partner with us on this transition.",0
In all the years I’ve been at Microsoft it was always our dream to be able to sell more of the sophisticated capabilities of Office to individual consumers as well as small businesses. [SEP] But it was hard to do in the previous generation because of the server infrastructure and what I would say sophistication of IT required.,1
"So on the FX adjusted ARPU growth, I would just really point to the overall revenue growth rate, that's what's driving it. [SEP] So you're coming up against a bigger business last year than we had in the past. [SEP] So on the FX adjusted ARPU growth, I would just really point to the overall revenue growth rate, that's what's driving it. [SEP] So you're coming up against a bigger business last year than we had in the past.",0
"So on the FX adjusted ARPU growth, I would just really point to the overall revenue growth rate, that's what's driving it. [SEP] So you're seeing declining rate on that basis.",1
"So we're really pleased with the performance that we're seeing on the revenue front, certainly on the FX adjusted basis. [SEP] We think we've got the best mobile ad product out there in the market and it's just getting better. [SEP] So we're really pleased with the performance that we're seeing on the revenue front, certainly on the FX adjusted basis. [SEP] We think we've got the best mobile ad product out there in the market and it's just getting better.",0
"Yeah, and in terms of voice calling, no, we're not going to charge for it just like we're not going to charge for messaging. [SEP] What we're focused on doing is providing more higher quality services for free than what you could otherwise get in paying for them. [SEP] Yeah, and in terms of voice calling, no, we're not going to charge for it just like we're not going to charge for messaging. [SEP] What we're focused on doing is providing more higher quality services for free than what you could otherwise get in paying for them.",0
"And one thing that you may not know about voice calling is that by using the Internet for calling rather than the relatively low bit rate voice networks, you can actually get higher quality calls using VoIP. [SEP] So one of our theories in this is that it's one of the reasons why voice calling has been a little slower to catch on is because you need the large established network of people who you know will have access to be able to receive a voice call before it, before that behavior can really take on in a big global community.",1
"But now between Facebook Messenger and WhatsApp, which are two very broad communication networks, we're pretty confident that because of the higher quality of calling that you can get through the services that we're providing that this is going to continue growing very quickly. [SEP] I mean, a lot of people still – we're just very early in rolling out and promoting it. [SEP] But now between Facebook Messenger and WhatsApp, which are two very broad communication networks, we're pretty confident that because of the higher quality of calling that you can get through the services that we're providing that this is going to continue growing very quickly. [SEP] I mean, a lot of people still – we're just very early in rolling out and promoting it.",0
"But now between Facebook Messenger and WhatsApp, which are two very broad communication networks, we're pretty confident that because of the higher quality of calling that you can get through the services that we're providing that this is going to continue growing very quickly. [SEP] Even in Facebook Messenger, it's been out for a little while and we're already more than 10% of the global VoIP market.",1
"Yeah, on a deferred revenue balances, as we've said in the past, the primary drivers of that increase are both the activity that we're seeing with our AWS customers and the purchase of Reserved Instances and prepaid credits for their account, as well as Prime member purchases. [SEP] Certainly, the – part of that increase in deferred balances is related to Reserved Instances.",1
"Well, I think in terms of engagement the product is having, the biggest impact is News Feed continuing to do very well. [SEP] So News Feed at the core is proving to be just a great experience for users. [SEP] Well, I think in terms of engagement the product is having, the biggest impact is News Feed continuing to do very well. [SEP] So News Feed at the core is proving to be just a great experience for users.",0
"Well, I think in terms of engagement the product is having, the biggest impact is News Feed continuing to do very well. [SEP] As people spend more time with News Feed, we get better about understanding what they like and getting the content that they care about in front of them.",1
"Well, I think in terms of engagement the product is having, the biggest impact is News Feed continuing to do very well. [SEP] We continue to invest in that.",1
"Well, I think in terms of engagement the product is having, the biggest impact is News Feed continuing to do very well. [SEP] So we're investing on that front.",1
"So we're seeing across the board good improvements to News Feed. [SEP] Engagement across the different regions as we think about it from a DAU-to-MAU perspective was at record levels in the quarter, so we're pleased with that.",1
So we're seeing across the board good improvements to News Feed. [SEP] And we continue to see time spent grow across the platform.,1
So we're seeing across the board good improvements to News Feed. [SEP] Video is another big contributor there as well. [SEP] So we're seeing across the board good improvements to News Feed. [SEP] Video is another big contributor there as well.,0
"So we're seeing across the board good improvements to News Feed. [SEP] So, I mean, that's what we're seeing in terms of driving engagement.",1
And so we go through different cycles. [SEP] We're certainly still investing very heavily.,1
"So, we’ll continue to monitor engagement and sentiment very carefully. [SEP] Really one thing to kind of think about here is that improving the quality and the relevance of the ads has enabled us to show more of them and without harming the experience, and our focus really remains on the experience.",1
"So, we’ll continue to monitor engagement and sentiment very carefully. [SEP] So, ad load is definitely up significantly from where we were a couple of years ago. [SEP] So, we’ll continue to monitor engagement and sentiment very carefully. [SEP] So, ad load is definitely up significantly from where we were a couple of years ago.",0
"So, we’ll continue to monitor engagement and sentiment very carefully. [SEP] And as I mentioned, it’s one of the factors driving an increasing inventory.",1
"And that diversity is going really well. [SEP] And we see continued increase in video sharing and photos and stickers, and a lot of stuff that you would just call fun but that people really enjoy as different ways to express themselves.",1
"But in terms of the business, the more important piece is how people can interact with businesses through Messenger. [SEP] And we started some early small tests around f8 last year where with some ecommerce services made it so that people who were buying things could follow up with the business and get customer support and buy more things.",1
"APAC benefited from some of the product optimizations we did in the quarter. [SEP] One thing that I would cite there, it's just how we manage ad load and balance some of our internal promotion units and sort of use it as internal house spend and the nature of the changes that we made in that had a more pronounced impact in some of the lower ARPU countries and unlocked more impression growth in those markets. [SEP] APAC benefited from some of the product optimizations we did in the quarter. [SEP] One thing that I would cite there, it's just how we manage ad load and balance some of our internal promotion units and sort of use it as internal house spend and the nature of the changes that we made in that had a more pronounced impact in some of the lower ARPU countries and unlocked more impression growth in those markets.",0
"So that's the first thing that we're seeing is increased usage of our servers with the cloud component. [SEP] Bursting is something for sure a lot of people do but that’s more on the high end because in the SMB segment, the real movement there is more to Office 365.",1
"The way to really think about that number just because of some of the seasonality in our business, Mark, is to think about the year-over-year growth rate of 70%. [SEP] For me that is more symbolic of how you should think about the pace.",1
"The way to really think about that number just because of some of the seasonality in our business, Mark, is to think about the year-over-year growth rate of 70%. [SEP] And that is a very fast number on a increasingly growing base.",1
"We're still focused on continuing to have that sequential improvement, and especially as some of the things Satya talked about, which is the addition of premium services, the pace of innovation especially on the premium end. [SEP] We saw sequential improvement from Q4 to Q1.",1
"And there will be changes in seasonality from quarter to quarter, but structurally those two things, the diversity of what we are doing and how capital is utilized across all of it is I think a big structural differentiator for us. [SEP] Yeah, just one thing that's structurally I think, that we think a lot about and we're very disciplined about is our capital allows us to build all of the cloud services from Office 365 to EMS to Dynamics to Azure.",1
"And there will be changes in seasonality from quarter to quarter, but structurally those two things, the diversity of what we are doing and how capital is utilized across all of it is I think a big structural differentiator for us. [SEP] And that diversity of workloads long term is what lead to margin improvement. [SEP] And there will be changes in seasonality from quarter to quarter, but structurally those two things, the diversity of what we are doing and how capital is utilized across all of it is I think a big structural differentiator for us. [SEP] And that diversity of workloads long term is what lead to margin improvement.",0
"So the impression growth acceleration, you've got a couple factors going on there. [SEP] One of the factors is just that the desktop roll-off is just continuing.",1
"So the impression growth acceleration, you've got a couple factors going on there. [SEP] So as it gets smaller, it has less of a depressive effect on the overall impression growth number, because if you recall, desktop has quite a number of impressions per DAU, just given it's the right-hand column that has multiple impressions on each screen.",1
"So the impression growth acceleration, you've got a couple factors going on there. [SEP] And obviously, Instagram is continuing to grow nicely as well, so that's another contributing factor there.",1
"Finally, on the GDPR trend, that's just based on what we're expecting given that you're having to bring people through these consent flows, and we have been modeling it and expect there would be a flat to down impact on MAU and DAU. [SEP] It's very early in our rollout, but nothing inconsistent with what we've been modeling.",1
I feel we've got a very broad base of customers from startups to small-medium businesses to large enterprises to the public sector. [SEP] And we're continuing to see strong growth across all those sectors. [SEP] I feel we've got a very broad base of customers from startups to small-medium businesses to large enterprises to the public sector. [SEP] And we're continuing to see strong growth across all those sectors.,0
I feel we've got a very broad base of customers from startups to small-medium businesses to large enterprises to the public sector. [SEP] The business is now a $14 billion annualized – running at a $14 billion run rate.,1
"I feel we've got a very broad base of customers from startups to small-medium businesses to large enterprises to the public sector. [SEP] You are right that we had seven price cuts in Q4, essentially timed for December 1, so about 1/3 of the impact was seen in Q4.",1
"But over the long term and as we continue to move aggressively, we will continue to seek growth dissipate, but I would also say this is going to take longer than I think many people would have thought, there’re lots of users as we continue to redefine what Office is that you add to the base. [SEP] Whether that's first client workers, whether that’s an increasing number of small businesses who finally have access and value that we’re creating for them across things from scheduling all the way to being able to work through minor business process adjustments like Satya has talked about.",1
It's really too early to understand the impact of the ads on consumers [SEP] because there aren't enough of them and they haven't been rolled out for long enough.,1
"I think when you think about what bucket of spend that is in, which is a question we get, it really is both marketing spend and any other spend companies have where they're reaching their customers, of which if you think about marketing spend and customer service spend, marketing spend is way bigger, [SEP] because marketing spend grows as you can grow sales.",1
"In terms of the bots, what we really think about is our businesses and people making useful connections on both sides on Messenger or any platform. [SEP] And we're open to automated bots being useful.",1
"In terms of the bots, what we really think about is our businesses and people making useful connections on both sides on Messenger or any platform. [SEP] We're open to other forms of things being useful. [SEP] In terms of the bots, what we really think about is our businesses and people making useful connections on both sides on Messenger or any platform. [SEP] We're open to other forms of things being useful.",0
"Sure, I'll start Mark and having grown up essentially in our infrastructure business at Microsoft, I would say that compared to even the previous eras where we did well in the client server era, in face of tough competition and in this era again in the face of a different set of competitors, we are doing well and we are doing well much better than we did in the previous era because we are seeing these tier 1 workloads which we never saw in the past. [SEP] If you think about it in the client server era we never participated in the core of the digital infrastructure or financial services or in healthcare or in retail or in manufacturing and absolutely when we think about the digital transformational and design wins, deployment, consumption, it's kind of like what we would have done with some ISVs of the past, how we worked perhaps with SAP in the 90s when we were coming out with SQL server and they were coming out with R3 is what we are now doing with many, many, many businesses as they build out their digital businesses. [SEP] Sure, I'll start Mark and having grown up essentially in our infrastructure business at Microsoft, I would say that compared to even the previous eras where we did well in the client server era, in face of tough competition and in this era again in the face of a different set of competitors, we are doing well and we are doing well much better than we did in the previous era because we are seeing these tier 1 workloads which we never saw in the past. [SEP] If you think about it in the client server era we never participated in the core of the digital infrastructure or financial services or in healthcare or in retail or in manufacturing and absolutely when we think about the digital transformational and design wins, deployment, consumption, it's kind of like what we would have done with some ISVs of the past, how we worked perhaps with SAP in the 90s when we were coming out with SQL server and they were coming out with R3 is what we are now doing with many, many, many businesses as they build out their digital businesses.",0
"And the way that would show up Mark is a little bit I think where you were leading with the question you asked which is when we think about the Microsoft commercial cloud at $9.6 billion and growing over 40% how do you see that evolving and really the question is we have quite a bit of per seat or per user type businesses but what Satya just talked about is really about the Azure concept or participating both in an expand scenario total addressable market which I think people have talked about for a long time but what was different about what Satya just said is our ability to frankly to have higher share in the next era than we had in the last era. [SEP] And so if you look at then our ability to grow in the Azure would be larger or over any period of time then ARPU seat or per user businesses it certainly could be but I don’t want that to really diminish the fact that there is a lot of room for us and our per seat businesses particularly across LinkedIn, the Power platform work we're doing.",1
"And all of those are very important for us. [SEP] In certain geographies, the way that we win is to get switchers. [SEP] And all of those are very important for us. [SEP] In certain geographies, the way that we win is to get switchers.",0
"And all of those are very important for us. [SEP] In other geographies, the way that we win is to get people to buy their first smartphone. [SEP] And all of those are very important for us. [SEP] In other geographies, the way that we win is to get people to buy their first smartphone.",0
"And all of those are very important for us. [SEP] In other geographies, the way that we win is to get people to upgrade from their current iPhone.",1
and we remain extremely bullish on China and we're continuing to invest. [SEP] This could create some speed bumps in the near term. [SEP] and we remain extremely bullish on China and we're continuing to invest. [SEP] This could create some speed bumps in the near term.,0
"and we remain extremely bullish on China and we're continuing to invest. [SEP] Also, the stock market participation among Chinese household is fairly narrow.",1
and we remain extremely bullish on China and we're continuing to invest. [SEP] And the stock ownership is very concentrated in a few people who put what appears to be a smaller portion of their wealth in the market than we might. [SEP] and we remain extremely bullish on China and we're continuing to invest. [SEP] And the stock ownership is very concentrated in a few people who put what appears to be a smaller portion of their wealth in the market than we might.,0
"I think that really plays to an incredible smartphone future there. [SEP] As you point out, and I think this is a major point that many people miss, the LTE penetration in China is only at 12%. [SEP] I think that really plays to an incredible smartphone future there. [SEP] As you point out, and I think this is a major point that many people miss, the LTE penetration in China is only at 12%.",0
"I think that really plays to an incredible smartphone future there. [SEP] And China doesn't possess the level of fiber that some other countries do, and so in order to get the great video performance, et cetera, raising that penetration is really great. [SEP] I think that really plays to an incredible smartphone future there. [SEP] And China doesn't possess the level of fiber that some other countries do, and so in order to get the great video performance, et cetera, raising that penetration is really great.",0
"The rise of the middle class there is continuing, and it is transforming China. [SEP] McKinsey, I saw a recent study from McKinsey that's projecting the upper middle class to grow from 14% to 54% of households over the ten-year period from 2012 to 2022. [SEP] The rise of the middle class there is continuing, and it is transforming China. [SEP] McKinsey, I saw a recent study from McKinsey that's projecting the upper middle class to grow from 14% to 54% of households over the ten-year period from 2012 to 2022.",0
"The rise of the middle class there is continuing, and it is transforming China. [SEP] So we're within that period at this moment, and you can see for all of us that travel there so much, with every trip you can see this occurring. [SEP] The rise of the middle class there is continuing, and it is transforming China. [SEP] So we're within that period at this moment, and you can see for all of us that travel there so much, with every trip you can see this occurring.",0
"I think we've made some strong changes on Facebook in terms of meaningful social interactions, and I think the history of our ability to develop and iterate on consumer products shows that we can help people as they evolve, share the things they want to share, and have a very meaningful and important experience in feed as they're sharing. [SEP] Feed is fundamentally about information being pushed to a consumer and us helping figure out what is most interesting and most engaging and I think, in many ways, positive for people.",1
"I think we've made some strong changes on Facebook in terms of meaningful social interactions, and I think the history of our ability to develop and iterate on consumer products shows that we can help people as they evolve, share the things they want to share, and have a very meaningful and important experience in feed as they're sharing. [SEP] On the demand side, all of the things we do to get more advertisers active in our system, means we'll have more ads to choose from, to make those ads more relevant, to measure the ROI of those ads so that people can then iterate and, again, make those more relevant.",1
"I think we've made some strong changes on Facebook in terms of meaningful social interactions, and I think the history of our ability to develop and iterate on consumer products shows that we can help people as they evolve, share the things they want to share, and have a very meaningful and important experience in feed as they're sharing. [SEP] And one of the ways I talk to people about it is just ask what percentage of the ads do you see in your feed are as good as the very best posts you see from friends.",1
